run_id,policy,scenario,seed,episode_seed,episode,step,action,reward,terminated,truncated,avg_utilization,active_ratio,max_util,min_util,p95_util,dropped_prev,num_active_edges,near_saturated_edges,delivered,dropped,avg_delay_ms,avg_path_latency_ms,energy_kwh,carbon_g,power_total_watts,power_fixed_watts,power_variable_watts,power_device_watts,power_link_watts,active_devices,inactive_devices,active_links,inactive_links,delta_energy_kwh,delta_delivered,delta_dropped,delta_carbon_g,norm_drop_step,norm_drop,reward_energy,reward_drop,reward_qos,reward_toggle,qos_violation,qos_excess,toggle_applied,toggle_reverted,toggle_blocked_any,toggle_blocked_cooldown,toggle_blocked_high_util,toggle_blocked_global_cooldown,blocked_by_util_count,blocked_by_cooldown_count,allowed_toggle_count,toggles_attempted_count,toggles_applied_count,action_is_noop,action_is_invalid,flows_count,flows_json
20260411_154426,heuristic,normal,2,2,0,47,0,-44.46807923706043,False,False,0.5154444341171732,0.699999988079071,1.0,0.0,0.9262930750846863,45.37288284301758,7,1,13.379310344827589,44.62068965517241,7239.746138069743,19.92608441937366,4.9186650581941746e-05,0.019678773722399654,177.07194209499028,158.60000000000002,18.47194209499024,107.25572001734983,49.81622207764043,8,0,7,3,4.9186650581941746e-05,13.379310344827589,44.62068965517241,0.019678773722399654,0.769322235420743,0.5901633913593196,-0.00196746602327767,-38.46611177103715,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,48,0,-27.430444298176493,False,False,0.2534013605442177,0.699999988079071,1.0,0.0,0.6571428775787354,44.620689392089844,7,1,16.0,12.0,4004.4836944991303,7.57142857142857,4.682175925925927e-05,0.018732704540856644,168.55833333333337,158.60000000000002,9.958333333333332,102.41071428571428,46.14761904761905,8,0,7,3,4.682175925925927e-05,16.0,12.0,0.018732704540856644,0.42857142855612246,0.5870875416257657,-0.0018728703703703707,-21.428571427806123,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,49,0,-26.001902730814816,False,False,0.33078231292517,0.699999988079071,1.0,0.0,0.6866071224212646,12.0,7,1,18.0,12.0,3562.938458777562,8.95238095238095,4.7568287037037045e-05,0.019031465922526455,171.24583333333337,158.60000000000002,12.645833333333332,104.01488095238095,47.23095238095239,8,0,7,3,4.7568287037037045e-05,18.0,12.0,0.019031465922526455,0.3999999999866667,0.5833482836319155,-0.0019027314814814818,-19.999999999333333,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,50,0,-20.00185874944,False,False,0.22023809523809526,0.699999988079071,1.0,0.0,0.625,12.0,7,1,18.0,7.0,3558.146031315012,5.777777777777778,4.646875e-05,0.018591639637244826,167.28750000000002,158.60000000000002,8.6875,101.60416666666666,45.68333333333334,8,0,7,3,4.646875e-05,18.0,7.0,0.018591639637244826,0.2799999999888,0.5783786197454194,-0.0018587500000000002,-13.99999999944,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,51,0,-6.001792083333333,False,False,0.07738095238095237,0.699999988079071,0.1666666716337204,0.0,0.14791665971279144,7.0,7,0,2.0,0.0,23.314281835106584,20.0,4.480208333333334e-05,0.01792490594866081,161.28750000000002,158.60000000000002,2.6875,97.60416666666666,43.68333333333334,8,0,7,3,4.480208333333334e-05,2.0,0.0,0.01792490594866081,0.0,0.5776215796672192,-0.0017920833333333335,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_154426,heuristic,normal,2,2,0,52,2,-6.001792083333333,False,False,0.07738095238095237,0.699999988079071,0.1666666716337204,0.0,0.14791665971279144,0.0,7,0,2.0,0.0,23.314281835106584,20.0,4.480208333333334e-05,0.017924987400597555,161.28750000000002,158.60000000000002,2.6875,97.60416666666666,43.68333333333334,8,0,7,3,4.480208333333334e-05,2.0,0.0,0.017924987400597555,0.0,0.5768665187787657,-0.0017920833333333335,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,1,
20260411_154426,heuristic,normal,2,2,0,53,2,-6.001833981481481,False,False,0.17857142857142858,0.699999988079071,0.3333333432674408,0.0,0.2958333194255829,0.0,7,0,4.0,0.0,32.79998770668393,24.0,4.584953703703704e-05,0.018344149358635545,165.05833333333337,158.60000000000002,6.458333333333333,99.95833333333334,45.100000000000016,8,0,7,3,4.584953703703704e-05,4.0,0.0,0.018344149358635545,0.0,0.5753623036059408,-0.0018339814814814816,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,54,0,-6.00196337962963,False,False,0.5059523809523809,0.699999988079071,0.875,0.0,0.856249988079071,0.0,7,0,16.0,0.0,80.23770054799543,16.5,4.908449074074074e-05,0.019638525905073728,176.70416666666668,158.60000000000002,18.104166666666668,107.02083333333334,49.683333333333344,8,0,7,3,4.908449074074074e-05,16.0,0.0,0.019638525905073728,0.0,0.5694230798267864,-0.0019633796296296296,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,55,0,-13.344670065506836,False,False,0.6063366458103301,0.699999988079071,1.0,0.0,0.9696356058120728,0.0,7,2,18.76923076923077,3.2307692307692317,3507.410633769069,17.15962036238136,5.031807958123748e-05,0.020132171785709356,181.14508649245494,158.60000000000002,22.545086492454914,110.05637345111029,51.088713041344626,8,0,7,3,5.031807958123748e-05,18.76923076923077,3.2307692307692317,0.020132171785709356,0.14685314684647174,0.5635092512482788,-0.0020127231832494995,-7.342657342323587,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,56,0,-6.001867893518519,False,False,0.2619047619047619,0.699999988079071,0.5625,0.0,0.4593749940395355,3.230769157409668,7,0,9.0,0.0,24.173141343715248,14.222222222222221,4.6697337962962964e-05,0.018683604571325396,168.11041666666668,158.60000000000002,9.510416666666666,101.84375,46.26666666666667,8,0,7,3,4.6697337962962964e-05,9.0,0.0,0.018683604571325396,0.0,0.5603014186984804,-0.0018678935185185185,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,57,0,-13.694294914234057,False,False,0.5416666666666666,0.699999988079071,1.0,0.0,0.9156249761581421,0.0,7,1,22.0,4.0,4390.378517490927,13.090909090909092,4.9680555555555564e-05,0.01987728022897513,178.85000000000002,158.60000000000002,20.25,108.66666666666666,50.18333333333334,8,0,7,3,4.9680555555555564e-05,22.0,4.0,0.01987728022897513,0.1538461538402367,0.5537252912024294,-0.0019872222222222227,-7.692307692011835,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,58,0,-13.409404351577503,False,False,0.5625,0.699999988079071,1.0,0.0,0.9156249761581421,4.0,7,1,23.0,4.0,4201.089782186997,13.043478260869565,4.992361111111112e-05,0.019974617959747386,179.72500000000002,158.60000000000002,21.125,109.25,50.47500000000001,8,0,7,3,4.992361111111112e-05,23.0,4.0,0.019974617959747386,0.14814814814266117,0.5470235881042294,-0.001996944444444445,-7.407407407133058,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,59,0,-15.092840757162534,False,False,0.39583333333333337,0.699999988079071,1.0,0.0,0.7749999761581421,4.0,7,1,18.0,4.0,5344.678778708998,11.777777777777779,4.829166666666667e-05,0.019321758861766528,173.85000000000002,158.60000000000002,15.25,105.70833333333334,48.14166666666668,8,0,7,3,4.829166666666667e-05,18.0,4.0,0.019321758861766528,0.18181818180991735,0.5421718254603355,-0.0019316666666666668,-9.090909090495867,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,60,0,-13.409352962688613,False,False,0.4404761904761905,0.699999988079071,1.0,0.0,0.831250011920929,4.0,7,1,23.0,4.0,4186.164939555806,10.08695652173913,4.86388888888889e-05,0.019460772791275217,175.10000000000002,158.60000000000002,16.5,106.33333333333334,48.76666666666668,8,0,7,3,4.86388888888889e-05,23.0,4.0,0.019460772791275217,0.14814814814266117,0.5358505899954378,-0.0019455555555555558,-7.407407407133058,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,61,0,-46.12402124074531,False,False,0.5171469700455208,0.699999988079071,1.0,0.0,0.8551136255264282,4.0,7,1,15.014492753623188,60.98550724637681,6422.392346197635,17.841269841269842,4.9425005896322325e-05,0.019775393773207084,177.93002122676037,158.60000000000002,19.330021226760355,108.08996364612307,49.8400575806373,8,0,7,3,4.9425005896322325e-05,15.014492753623188,60.98550724637681,0.019775393773207084,0.802440884810189,0.5473689881800382,-0.0019770002358528932,-40.12204424050945,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,62,0,-40.02707616862529,False,False,0.5850526285308895,0.699999988079071,1.0,0.0,0.96800696849823,60.98550796508789,7,3,24.6013986013986,52.3986013986014,3987.3116346019547,13.206391971723068,5.025814548776506e-05,0.020108831861929626,180.92932375595421,158.60000000000002,22.32932375595419,110.13858695652175,50.79073679943246,8,0,7,3,5.025814548776506e-05,24.6013986013986,52.3986013986014,0.020108831861929626,0.6805013168561156,0.5529524246227032,-0.0020103258195106025,-34.02506584280578,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,8,
20260411_154426,heuristic,normal,2,2,0,63,0,-40.87378087785209,False,False,0.5431457431457432,0.699999988079071,1.0,0.0,0.9624999761581421,52.39860153198242,7,2,19.666666666666664,45.33333333333333,4930.8714349743805,14.908474576271187,4.9650164842873185e-05,0.019865662444097897,178.74059343434345,158.60000000000002,20.140593434343433,108.53655303030303,50.20404040404041,8,0,7,3,4.9650164842873185e-05,19.666666666666664,45.33333333333333,0.019865662444097897,0.6974358974251675,0.5578926801370918,-0.0019860065937149273,-34.87179487125837,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_154426,heuristic,normal,2,2,0,64,0,-38.20539269612428,False,False,0.5719155844155844,0.699999988079071,1.0,0.0,0.887499988079071,45.33333206176758,7,1,21.0,38.0,4603.728121799505,14.914285714285715,5.0071654040404045e-05,0.02003439666476198,180.25795454545457,158.60000000000002,21.657954545454547,109.65113636363637,50.60681818181819,8,0,7,3,5.0071654040404045e-05,21.0,38.0,0.02003439666476198,0.6440677965992532,0.5604867270105147,-0.0020028661616161617,-32.20338982996266,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_154426,heuristic,normal,2,2,0,65,0,-35.413765798379245,False,False,0.5645871985157699,0.699999988079071,1.0,0.0,0.887499988079071,38.0,7,1,21.0,30.0,4602.799245604661,14.76190476190476,5.002732683982685e-05,0.02001675165871103,180.09837662337665,158.60000000000002,21.498376623376622,109.59415584415584,50.50422077922079,8,0,7,3,5.002732683982685e-05,21.0,30.0,0.02001675165871103,0.5882352941061131,0.5611904450226793,-0.002001093073593074,-29.411764705305654,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,66,0,-6.001803310185185,False,False,0.09226190476190475,0.699999988079071,0.3333333432674408,0.0,0.2958333194255829,30.0,7,0,4.0,0.0,18.399992151122557,13.0,4.508275462962964e-05,0.018038429411467282,162.29791666666668,158.60000000000002,3.6979166666666665,98.40625,43.89166666666667,8,0,7,3,4.508275462962964e-05,4.0,0.0,0.018038429411467282,0.0,0.5600764193253644,-0.0018033101851851856,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,2,
20260411_154426,heuristic,normal,2,2,0,67,1,-6.001874017255893,False,False,0.26461038961038963,0.699999988079071,0.4375,0.0,0.4281249940395355,0.0,7,0,11.0,0.0,20.045791099226502,13.0,4.68504313973064e-05,0.01874579418554011,168.66155303030305,158.60000000000002,10.061553030303031,102.35700757575756,46.30454545454546,8,0,7,3,4.68504313973064e-05,11.0,0.0,0.01874579418554011,0.0,0.557035530572859,-0.0018740172558922561,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,68,0,-39.18383135878723,False,False,0.6085146835146835,0.699999988079071,1.0,0.0,0.9297634959220886,0.0,7,1,14.8,29.200000000000003,6545.232801104645,20.954711468224986,5.032944307944309e-05,0.020137907808665548,181.1859950859951,158.60000000000002,22.585995085995087,110.06678951678953,51.119205569205576,8,0,7,3,5.032944307944309e-05,14.8,29.200000000000003,0.020137907808665548,0.6636363636212811,0.5593014420002947,-0.0020131777231777235,-33.18181818106405,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,69,0,-40.05429702115943,False,False,0.5996854996854998,0.699999988079071,1.0,0.0,0.9555768966674805,29.200000762939453,7,2,16.266666666666666,34.733333333333334,5962.556314004949,18.79445145018916,5.023600319433654e-05,0.020100611803338886,180.8496114996115,158.60000000000002,22.249611499611497,109.8540145040145,50.995596995597005,8,0,7,3,5.023600319433654e-05,16.266666666666666,34.733333333333334,0.020100611803338886,0.6810457516206332,0.5622288157821502,-0.0020094401277734614,-34.052287581031656,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_154426,heuristic,normal,2,2,0,70,0,-6.001925048400674,False,False,0.39826839826839827,0.699999988079071,0.75,0.0,0.6170454621315002,34.733333587646484,7,0,22.0,0.0,20.521217496600364,9.363636363636363,4.8126210016835025e-05,0.019256521199802416,173.25435606060609,158.60000000000002,14.65435606060606,105.07859848484848,48.175757575757586,8,0,7,3,4.8126210016835025e-05,22.0,0.0,0.019256521199802416,0.0,0.5564569847288596,-0.001925048400673401,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,71,0,-6.001955951178451,False,False,0.4786255411255412,0.699999988079071,0.8125,0.0,0.746874988079071,0.0,7,0,23.0,0.0,31.34360666617584,10.869565217391305,4.889877946127947e-05,0.019565734791918917,176.03560606060609,158.60000000000002,17.435606060606062,106.73484848484848,49.300757575757586,8,0,7,3,4.889877946127947e-05,23.0,0.0,0.019565734791918917,0.0,0.5505481617146594,-0.001955951178451179,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,72,0,-6.001856414141415,False,False,0.23457792207792208,0.699999988079071,0.6875,0.0,0.6031249761581421,0.0,7,0,11.0,0.0,26.527231673448544,11.090909090909092,4.6410353535353544e-05,0.01857013211219113,167.07727272727274,158.60000000000002,8.477272727272727,101.19318181818181,45.884090909090915,8,0,7,3,4.6410353535353544e-05,11.0,0.0,0.01857013211219113,0.0,0.5477663382057671,-0.0018564141414141417,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,73,0,-6.001797607323232,False,False,0.0854978354978355,0.699999988079071,0.1818181872367859,0.0,0.17499999701976776,0.0,7,0,6.0,0.0,8.590474694766206,7.333333333333333,4.494018308080809e-05,0.017981955861652948,161.78465909090912,158.60000000000002,3.1846590909090904,97.98768939393939,43.796969696969704,8,0,7,3,4.494018308080809e-05,6.0,0.0,0.017981955861652948,0.0,0.5462607962775797,-0.0017976073232323236,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,74,2,-6.001889074074074,False,False,0.32142857142857145,0.699999988079071,0.5,0.0,0.5,0.0,7,0,8.0,0.0,38.57139544904258,21.0,4.722685185185185e-05,0.018897008552591164,170.01666666666668,158.60000000000002,11.416666666666668,102.91666666666666,47.1,8,0,7,3,4.722685185185185e-05,8.0,0.0,0.018897008552591164,0.0,0.5442662338082878,-0.001889074074074074,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,3,
20260411_154426,heuristic,normal,2,2,0,75,0,-6.001913726851852,False,False,0.3898809523809524,0.699999988079071,1.0,0.0,0.859375,0.0,7,1,16.0,0.0,4016.379619037353,11.75,4.7843171296296296e-05,0.019143705106609163,172.23541666666668,158.60000000000002,13.635416666666668,104.17708333333334,48.058333333333344,8,0,7,3,4.7843171296296296e-05,16.0,0.0,0.019143705106609163,0.0,0.5403204885699875,-0.0019137268518518518,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,5,
20260411_154426,heuristic,normal,2,2,0,76,0,-19.63827805417049,False,False,0.3898071625344353,0.699999988079071,1.0,0.0,0.8977272510528564,0.0,7,1,16.0,5.999999999999999,4019.4259128424037,11.545454545454547,4.786046066727885e-05,0.019150710192526153,172.29765840220387,158.60000000000002,13.697658402203857,104.24035812672176,48.057300275482106,8,0,7,3,4.786046066727885e-05,16.0,5.999999999999999,0.019150710192526153,0.272727272714876,0.5376793711413033,-0.001914418426691154,-13.6363636357438,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,77,0,-17.906752273071067,False,False,0.5786435786435786,0.699999988079071,1.0,0.0,1.0,6.0,7,2,19.80952380952381,6.190476190476192,6483.010981484065,14.73076923076923,4.975921917588586e-05,0.019910562961163773,179.13318903318907,158.60000000000002,20.53318903318904,108.43217893217891,50.70101010101011,8,0,7,3,4.975921917588586e-05,19.80952380952381,6.190476190476192,0.019910562961163773,0.23809523808608063,0.5342251860152748,-0.0019903687670354345,-11.904761904304031,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,9,
20260411_154426,heuristic,normal,2,2,0,78,0,-42.37952878759429,False,False,0.7124933306655995,0.699999988079071,1.0,0.0,0.9732142686843872,6.190476417541504,7,4,19.88888888888889,53.111111111111114,5012.142189680242,19.163795126989342,5.138560794688246e-05,0.020561436609869383,184.98818860877685,158.60000000000002,26.38818860877684,112.41328197945845,52.5749066293184,8,0,7,3,5.138560794688246e-05,19.88888888888889,53.111111111111114,0.020561436609869383,0.7275494672655283,0.5402873305736897,-0.0020554243178752983,-36.377473363276415,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,13,
20260411_154426,heuristic,normal,2,2,0,79,0,-26.71046018061433,False,False,0.710406485826654,0.699999988079071,1.0,0.0,0.9903571605682373,53.11111068725586,7,2,29.291596638655466,20.708403361344537,3396.145884694174,12.535358751470289,5.142049209905624e-05,0.02057548863775208,185.11377155660247,158.60000000000002,26.51377155660244,112.56808075502929,52.54569080157316,8,0,7,3,5.142049209905624e-05,29.291596638655466,20.708403361344537,0.02057548863775208,0.4141680672186074,0.537635537820394,-0.0020568196839622493,-20.70840336093037,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,12,
20260411_154426,heuristic,normal,2,2,0,80,0,-23.686503113485628,False,False,0.6512363498570395,0.699999988079071,1.0,0.0,0.9495689868927002,20.708402633666992,7,1,28.437665782493365,15.562334217506631,3409.0102167597543,11.851748904020148,5.0810304386705257e-05,0.020331419398010458,182.91709579213892,158.60000000000002,24.317095792138897,111.19978689414033,51.71730889799856,8,0,7,3,5.0810304386705257e-05,28.437665782493365,15.562334217506631,0.020331419398010458,0.35368941402620324,0.5342938245889376,-0.00203241217546821,-17.68447070131016,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,9,
20260411_154426,heuristic,normal,2,2,0,81,0,-31.75949069311061,False,False,0.3674078446805719,0.699999988079071,1.0,0.0,0.9420454502105713,15.562334060668945,7,1,17.939393939393938,19.060606060606062,5380.389631408397,11.702702702702704,4.7873405774920935e-05,0.01915632517531455,172.34426078971535,158.60000000000002,13.744260789715335,104.60055096418733,47.74370982552802,8,0,7,3,4.7873405774920935e-05,17.939393939393938,19.060606060606062,0.01915632517531455,0.5151515151375923,0.5340057947194035,-0.0019149362309968374,-25.757575756879614,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,4,
20260411_154426,heuristic,normal,2,2,0,82,0,-47.05881823456803,False,False,0.36151811151811153,0.699999988079071,1.0,0.0,0.7852563858032227,19.060606002807617,7,1,22.000000000000004,101.0,2918.8737500535312,8.602952602952602,4.769164490345047e-05,0.019083681095199798,171.68992165242167,158.60000000000002,13.089921652421651,104.02866809116809,47.66125356125357,8,0,7,3,4.769164490345047e-05,22.000000000000004,101.0,0.019083681095199798,0.8211382113754379,0.5476840624380324,-0.0019076657961380186,-41.05691056877189,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_154426,heuristic,normal,2,2,0,83,0,-45.149252115565105,False,False,0.5041046916046916,0.699999988079071,1.0,0.0,0.8227564096450806,101.0,7,1,28.000000000000004,101.0,2299.2096610459084,9.152319902319901,4.913235407853464e-05,0.019660266249516823,176.8764746827247,158.60000000000002,18.276474682724682,107.219009000259,49.65746568246569,8,0,7,3,4.913235407853464e-05,28.000000000000004,101.0,0.019660266249516823,0.7829457364280392,0.5588787344946471,-0.0019652941631413856,-39.14728682140196,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,8,
20260411_154426,heuristic,normal,2,2,0,84,0,-45.53682542534756,False,False,0.45429782082324455,0.699999988079071,1.0,0.0,0.746874988079071,101.0,7,1,27.0,102.0,2379.9339676812183,8.339610797237915,4.8542618094789717e-05,0.019424372189959207,174.75342514124296,158.60000000000002,16.153425141242938,105.79325564971751,48.96016949152543,8,0,7,3,4.8542618094789717e-05,27.0,102.0,0.019424372189959207,0.7906976744124753,0.569408538455978,-0.0019417047237915886,-39.53488372062377,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,85,0,-6.00195543560606,False,False,0.47727272727272724,0.699999988079071,0.9375,0.0,0.796875,102.0,7,1,20.0,0.0,64.67380681221226,11.55,4.8885890151515165e-05,0.019561821686908083,175.98920454545458,158.60000000000002,17.389204545454547,106.70738636363637,49.28181818181819,8,0,7,3,4.8885890151515165e-05,20.0,0.0,0.019561821686908083,0.0,0.5654266605646789,-0.0019554356060606064,-0.0,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,6,
20260411_154426,heuristic,normal,2,2,0,86,0,-10.547420555348943,False,False,0.5061327561327561,0.699999988079071,1.0,0.0,0.875,0.0,7,1,20.000000000000004,2.0,3220.616638234029,12.711111111111109,4.9150252525252535e-05,0.01966769636459161,176.94090909090912,158.60000000000002,18.34090909090909,107.2550505050505,49.6858585858586,8,0,7,3,4.9150252525252535e-05,20.000000000000004,2.0,0.01966769636459161,0.09090909090495866,0.5618043890405917,-0.0019660101010101016,-4.545454545247933,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,7,
20260411_154426,heuristic,normal,2,2,0,87,0,-17.11307322196374,False,False,0.4982290436835891,0.699999988079071,1.0,0.0,0.8568181991577148,2.0,7,1,21.0,5.999999999999998,3065.7036160043185,11.878787878787879,4.905278160391798e-05,0.01962878211229686,176.5900137741047,158.60000000000002,17.990013774104682,107.01480716253444,49.57520661157025,8,0,7,3,4.905278160391798e-05,21.0,5.999999999999998,0.01962878211229686,0.2222222222139917,0.5586525435596386,-0.001962111264156719,-11.111111110699586,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,10,
20260411_154426,heuristic,normal,2,2,0,88,0,-29.920482909265573,False,False,0.5422744332842855,0.699999988079071,1.0,0.0,0.9792180061340332,6.0,7,2,28.689655172413794,26.310344827586206,3400.371096149943,9.914835164835164,4.9690297370254276e-05,0.01988397843303201,178.8850705329154,158.60000000000002,20.285070532915363,108.69322846693535,50.191842065980005,8,0,7,3,4.9690297370254276e-05,28.689655172413794,26.310344827586206,0.01988397843303201,0.47836990594741524,0.5571628185028935,-0.001987611894810171,-23.91849529737076,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,12,
20260411_154426,heuristic,normal,2,2,0,89,0,-35.37348637231227,False,False,0.5293461490405463,0.699999988079071,1.0,0.0,0.994137704372406,26.310344696044922,7,2,25.991902834008094,37.0080971659919,3888.097109626433,10.669688138545538,4.9517137083032677e-05,0.019814776952356294,178.26169349891762,158.60000000000002,19.661693498917607,108.25084741234997,50.01084608656765,8,0,7,3,4.9517137083032677e-05,25.991902834008094,37.0080971659919,0.019814776952356294,0.5874301137365789,0.5577927622096358,-0.001980685483321307,-29.371505686828947,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,14,
20260411_154426,heuristic,normal,2,2,0,90,0,-35.45528616276226,False,False,0.5588287636521333,0.699999988079071,1.0,0.0,0.9838471412658691,37.00809860229492,7,2,25.066980023501763,35.93301997649824,3910.182627650265,11.43650970373148,4.9777513540590994e-05,0.01991905968853715,179.19904874612757,158.60000000000002,20.599048746127554,108.77544605499767,50.42360269112987,8,0,7,3,4.9777513540590994e-05,25.066980023501763,35.93301997649824,0.01991905968853715,0.5890659012444127,0.5584105282335056,-0.0019911005416236396,-29.453295062220636,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,13,
20260411_154426,heuristic,normal,2,2,0,91,0,-27.32845005907692,False,False,0.6304047804047804,0.699999988079071,1.0,0.0,0.9885769486427307,35.933021545410156,7,2,29.82051282051282,22.17948717948718,3320.9275258946677,10.805755230725136,5.0501980272813616e-05,0.020209055417328294,181.807128982129,158.60000000000002,23.20712898212898,110.38146205646206,51.42566692566693,8,0,7,3,5.0501980272813616e-05,29.82051282051282,22.17948717948718,0.020209055417328294,0.4265285995973202,0.5562264962944441,-0.0020200792109125445,-21.32642997986601,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,12,
20260411_154426,heuristic,normal,2,2,0,92,0,-27.15347850718848,False,False,0.7172878207360966,0.699999988079071,1.0,0.0,1.0,22.179487228393555,7,3,36.349206349206355,26.650793650793645,4485.215099387881,10.020975756663152,5.1374378707712054e-05,0.020558250935362055,184.94776334776338,158.60000000000002,26.34776334776335,112.305733857458,52.64202949030536,8,0,7,3,5.1374378707712054e-05,36.349206349206355,26.650793650793645,0.020558250935362055,0.42302847064080346,0.553606616302014,-0.0020549751483084824,-21.151423532040173,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,15,
20260411_154426,heuristic,normal,2,2,0,93,0,-27.494631074347886,False,False,0.7185193478296926,0.699999988079071,1.0,0.0,1.0,26.650793075561523,7,3,35.34920634920635,26.650793650793645,4612.150465291697,10.327872659987925,5.1388746523804e-05,0.02056409386414062,184.9994874856944,158.60000000000002,26.399487485694383,112.34021661607868,52.6592708696157,8,0,7,3,5.1388746523804e-05,35.34920634920635,26.650793650793645,0.02056409386414062,0.4298515104897387,0.5512565959161246,-0.00205554986095216,-21.492575524486934,-6.0,-0.0,True,0.05,False,False,False,False,False,False,0,0,0,0,0,True,False,15,
